MINE_ID,CURRENT_MINE_NAME,CURRENT_MINE_TYPE,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_ID,CURRENT_OPERATOR_NAME,STATE,PRIMARY_SIC,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,longitude_FALSE,latitude,AVG_MINE_HEIGHT,MINE_GAS_CATEGORY_CD,METHANE_LIBERATION,NO_PRODUCING_PITS,NO_NONPRODUCING_PITS,NO_TAILING_PONDS,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS,MINERS_REP_IND,SAFETY_COMMITTEE_IND,NEAREST_TOWN,longitude
103432,Skelton Creek,Surface,Phillip D  Kennedy; Paul D  Kennedy,95369,"Kennedy Brothers Construction, LLC",AL,Coal (Bituminous),5,8,1,0,3,N,87.265278,33.746667,,,,1,0,,N,N,N,N,N,Quinton,-87.265278
1202445,ADDCAR System 40 HWM Ser # LV23040,Surface,UGM Holdings Pty.Ltd.,55057,UGM ADDCAR Systems LLC,IN,Coal (Bituminous),4,12,2,0,12,N,87.264722,38.183056,60,,,1,0,,N,Y,N,N,N,Boonville,-87.264722
1202368,Charter #1,Surface,Gwenda L  Sellers; Eddie D  Tapp,P23569,T & T Washing Co. Inc.,IN,Coal (Bituminous),5,10,1,0,5,N,87.254722,38.285,,,,1,0,,N,N,N,N,N,Spurgeon,-87.254722
1200330,Log Creek Loadout Facility,Facility,RWE Trading Americas Inc; JMP Coal Holdings LLC,135214,Triad Mining Inc.,IN,Coal (Bituminous),6,0,0,1,3,N,87.25,38.283333,60,,,,0,,N,N,N,N,N,Oakland City,-87.25
101401,No 7 Mine,Underground,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,AL,Coal (Bituminous),6,8,3,1,1024,N,87.249722,33.304722,108,,22426711,,0,,N,N,N,N,Y,Brookwood,-87.249722
103364,BRC Alabama No. 7 LLC,Surface,Steve  Rickmeier,126735,BRC Alabama No. 7 LLC,AL,Coal (Bituminous),7,10,1,1,17,N,87.249722,33.304722,,,,,1,,N,N,N,N,N,Brookwood,-87.249722
1202410,Log Creek Surface,Surface,RWE Trading Americas Inc; JMP Coal Holdings LLC,135214,Triad Mining Inc.,IN,Coal (Bituminous),5,12,1,0,12,N,87.247777,38.279722,126,,,1,0,,N,N,N,N,N,Spurgeon,-87.247777
1519516,Cherry Grove Quarry,Surface,"Fred Weber, Inc.",L15707,Iron Mountain Trap Rock,KY,"Crushed, Broken Limestone NEC",5,8,1,0,10,Y,87.244166,36.705,,,,,,0,N,N,N,N,N,Trenton,-87.244166
1202339,Freelandville East,Surface,RWE Trading Americas Inc; JMP Coal Holdings LLC,135214,Triad Mining Inc,IN,Coal (Bituminous),6,10,2,0,10,N,87.238888,38.843055,56,,,1,0,,N,N,N,N,N,Freelandville,-87.238888
800267,Century Mines,Surface,James  Campbell,L01506,Campbell Sand & Gravel Co,FL,Construction Sand and Gravel,5,8,1,1,4,Y,87.235,30.984166,,,,,,0,N,N,N,N,N,Century,-87.235
102996,Jap Creek Mine,Surface,TRU Energy Services LLC,P14382,Reed Minerals Inc,AL,Coal (Bituminous),6,10,2,0,31,N,87.232222,33.698888,27,,,1,0,,N,N,N,N,N,Goodsprings,-87.232222
1202431,Landree Mine,Underground,CraKol Energy LLC,132213,South Central Coal Indiana LLC,IN,Coal (Bituminous),5,0,0,1,56,N,87.223889,39.128333,65,,0,,0,,N,N,N,N,N,Dugger,-87.223889
103022,VANCE QUARRY,Surface,Martin Marietta Materials Inc,L16197,Martin Marietta Materials,AL,"Crushed, Broken Limestone NEC",5,12,2,1,20,Y,87.219816,33.181371,,,,,,2,N,N,N,N,N,Vance,-87.219816
103401,Cedar Creek Pit,Surface,C R  Campbell Sr,L13007,"South Alabama Materials, Inc.",AL,Construction Sand and Gravel,5,8,1,0,3,Y,87.21,31.003888,,,,,,0,N,N,N,N,N,FLOMATON,-87.21
103372,Cane Creek Mine,Surface,Otis R  Robison Jr,96266,Cane Creek LLC,AL,Coal (Bituminous),4,12,1,0,11,N,87.209722,33.771666,,,,1,0,,N,N,N,N,N,Cordova,-87.209722
1517741,Paradise #9,Underground,Robert E  Murray,P22938,KenAmerican Resources Inc,KY,Coal (Bituminous),5,9,2,1,312,N,87.209722,37.299444,60,,567499,,0,,N,N,N,N,N,Bremen,-87.209722
1202320,Augusta Mine,Surface,RWE Trading Americas Inc; JMP Coal Holdings LLC,135214,Triad Mining Inc.,IN,Coal (Bituminous),4,0,0,0,4,N,87.206667,38.331944,12,,,1,0,,N,N,N,N,N,Winslow,-87.206667
4003148,Hickman County Quarry,Surface,Rogers Group Inc,L06514,Rogers Group Inc,TN,"Crushed, Broken Limestone NEC",5,10,1,0,11,Y,87.204722,35.956944,,,,,,0,N,N,N,N,N,Bon Aqua,-87.204722
103155,Corinth Prep Plant,Facility,Ronald S  Bryant,P22581,Warrior Investment Company Inc,AL,Coal (Bituminous),6,12,2,0,27,N,87.203056,33.696389,,,,,0,,N,N,N,N,N,Jasper,-87.203056
1500034,Greenville Quarries,Surface,John A  Stovall; Bernice G  Cornette,L13359,Road Builders and Parkway Construction LLC,KY,"Crushed, Broken Limestone NEC",5,8,1,1,21,Y,87.193611,37.097222,,,,,,0,N,N,N,N,N,Greenville,-87.193611
4001250,Lawrenceburg Quarry & Mill,Surface,Rogers Group Inc,L06514,Rogers Group Inc,TN,"Crushed, Broken Limestone NEC",5,10,1,0,5,Y,87.193611,35.224166,,,,,,0,N,N,N,N,N,Lawrenceburg,-87.193611
103375,Johnson Mine,Surface,Randall E  Crawford,54599,Cahaba Resources LLC,AL,Coal (Bituminous),5,9,1,1,10,N,87.171667,33.3425,13,,,1,0,,N,N,N,N,N,Abernant,-87.171667
103087,TUSCALOOSA QUARRY,Surface,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",AL,"Crushed, Broken Limestone NEC",6,10,1,1,13,Y,87.162222,32.9825,,,,,,1,N,N,N,N,N,VANCE,-87.162222
1202117,Portage Operation,Facility,Carmeuse Holding SA,L17923,O-N Minerals Portage Company LLC,IN,"Crushed, Broken Limestone NEC",5,12,1,0,16,Y,87.153888,41.639722,,,,,,0,N,N,N,N,N,Portage,-87.153888
1200005,Babcock Quarry,Surface,Heidelberg Cement AG,L00622,Hanson Material Service,IN,"Crushed, Broken Limestone NEC",5,8,1,0,13,Y,87.148055,40.929444,,,,,,0,N,N,N,N,N,Rensselaer,-87.148055
103419,Maxine-Pratt Mine,Underground,Ronald S  Bryant,P22581,Warrior Investments Company Inc,AL,Coal (Bituminous),6,10,1,0,38,N,87.140556,33.602222,72,,0,,0,,N,N,N,N,N,Alliance,-87.140556
100851,Oak Grove Mine,Underground,Cliffs Natural Resources Inc,51343,Oak Grove Resources LLC,AL,Coal (Bituminous),5,8,3,1,500,N,87.138889,33.442222,96,,5087716,,0,,N,N,N,N,Y,Oak Grove,-87.138889
1504272,DON C. RUSHING,Surface,Pat A  Yager,L01046,Yager Materials LLC,KY,Construction Sand and Gravel,5,8,1,1,12,Y,87.136666,37.775833,,,,,,0,N,N,N,N,N,"Owensboro, KY",-87.136666
103025,DUDLEY RED #1,Surface,Gerald  Cobern,L14022,Alabama Pigments Co LLC,AL,Iron Ore,5,8,1,0,8,N,87.130833,33.250555,,,,,,0,N,N,N,N,N,Woodstock,-87.130833
103332,Powhatan Mine,Surface,Radar USA Hold Corp; C Clay Inc,117265,RAC Mining LLC,AL,Coal (Bituminous),5,8,2,0,22,N,87.103611,33.591388,36,,,1,0,,N,N,N,N,N,Dora,-87.103611
1519344,Equality,Surface,Armstrong Energy Inc,79344,"Armstrong Coal Company, Inc.",KY,Coal (Bituminous),6,10,2,2,136,N,87.097778,37.354167,48,,,2,0,,N,N,Y,N,N,Centertown,-87.097778
1202460,Ace In The Hole,Surface,Brent K  Bilsland,51576,"Sunrise Coal, LLC",IN,Coal (Bituminous),6,12,1,1,10,N,87.096944,39.275,60,,,1,0,,N,N,N,N,N,Clay City,-87.096944
801289,Pea Ridge Pit,Surface,Steve  Cummings,L17857,Salter-3 C'S Construction Inc,FL,Dimension Stone NEC,5,8,1,0,4,Y,87.096388,30.602777,,,,,,0,N,N,N,N,N,Milton,-87.096388
1202372,Antioch Mine,Surface,Felson  Bowman,P11722,"Solar Sources, Inc.",IN,Coal (Bituminous),5,10,2,1,27,N,87.0875,38.705277,,,,1,0,,N,N,N,N,N,Montgomery,-87.0875
1519345,Armstrong Prep and Dock Facility,Facility,Armstrong Energy Inc,79344,"Armstrong Coal Company, Inc.",KY,Coal (Bituminous),7,12,2,2,64,N,87.081111,37.424444,,,,,0,,N,N,N,N,N,Centertown,-87.081111
1202425,Hilsmeyer Mine,Surface,Robert E  Childress; Loyd J  Cole,126713,"Sun Energy Group, LLC",IN,Coal (Bituminous),6,1,1,1,1,N,87.068611,38.269444,,,,1,0,,N,N,N,N,N,Stendal,-87.068611
1519535,Kronos Mine,Underground,Armstrong Energy Inc,79344,"Armstrong Coal Company, Inc.",KY,Coal (Bituminous),6,8,8,1,270,N,87.066667,37.400278,60,,352773,,0,,N,N,N,N,N,Centertown,-87.066667
103182,Fishtrap,Surface,TRU Energy Services LLC,P12437,C&H Mining,AL,Coal (Bituminous),7,0,0,0,3,N,87.06,33.588333,14,,,1,0,,N,N,N,N,N,Warrior,-87.06
102606,COGLE PIT,Surface,Charles L  Brassell,L38337,Selma Gravel Inc.,AL,Construction Sand and Gravel,5,11,1,0,9,Y,87.059122,32.34708,,,,,,0,N,N,N,N,N,Selma,-87.059122
102945,Crimson Stone,Facility,J Scott  Sanders,L34677,Crimson Stone,AL,"Crushed, Broken Slate",5,8,1,0,5,Y,87.054167,33.408889,,,,,,0,N,N,N,N,N,Hueytown,-87.054167
1519358,Parkway Mine,Underground,Armstrong Energy Inc,79344,"Armstrong Coal Company, Inc.",KY,Coal (Bituminous),5,9,2,1,140,N,87.051944,37.291389,54,,218179,,0,,N,N,N,N,N,Central City,-87.051944
4000015,Pulaski Quarry,Surface,Rogers Group Inc,L06514,Rogers Group Inc,TN,"Crushed, Broken Limestone NEC",5,8,1,0,9,Y,87.049444,35.142777,,,,,,0,N,N,N,N,N,Pulaski,-87.049444
1201389,Rockport Plant ,Surface,Bart  Mulzer,L00309,Mulzer Crushed Stone Inc,IN,Construction Sand and Gravel,5,8,1,1,46,Y,87.048464,37.886938,,,,,,0,N,N,N,N,N,Rockport,-87.048464
100039,Trinity Quarry ,Surface,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",AL,"Crushed, Broken Limestone NEC",5,10,1,0,15,Y,87.047175,34.618661,,,,,,0,N,N,N,N,N,Trinity,-87.047175
1202374,Shamrock Mine,Surface,Felson  Bowman,P11722,"Solar Sources, Inc.",IN,Coal (Bituminous),5,10,2,0,35,N,87.045277,38.460277,36,,,1,0,,N,N,N,N,N,Ireland,-87.045277
103376,Town Creek,Surface,TRU Energy Services LLC,P14382,Reed Minerals Inc,AL,Coal (Bituminous),6,8,3,1,52,N,87.038611,33.814722,24,,,1,0,,N,N,N,N,N,Empire,-87.038611
100329,Concord Mine,Facility,Cliffs Natural Resources Inc,51343,Oak Grove Resources LLC,AL,Coal (Bituminous),7,8,3,1,64,N,87.037222,33.453888,,,,,0,,N,N,N,N,Y,Concord,-87.037222
1519407,Eastfork Surface Mine,Surface,Armstrong Energy Inc,79344,"Armstrong Coal Company, Inc.",KY,Coal (Bituminous),5,10,1,0,2,N,87.034722,37.416111,45,,,2,0,,N,N,Y,N,N,Centertown,-87.034722
1200103,Rush County Stone,Surface,James P  Jurgensen,51120,Rush County Stone,IN,"Crushed, Broken Limestone NEC",5,8,1,0,9,Y,87.033611,40.869722,,,,,,0,N,N,N,N,N,Milroy,-87.033611
801048,Quikrete Mine,Surface,Quikrete Holdings Inc.,L16776,Quikrete-Pensacola,FL,Construction Sand and Gravel,5,8,1,0,17,Y,87.029166,30.579722,,,,,,0,N,N,N,N,N,Milton,-87.029166
4000020,Columbia Quarry,Underground,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",TN,"Crushed, Broken Limestone NEC",5,8,1,1,5,N,87.028056,35.658333,,VI,,,,0,Y,N,N,N,N,Columbia,-87.028056
100766,27-Henry Brick-2,Surface,Ted M  Henry,L34184,Henry Brick Company Inc,AL,Fire Clay,7,8,2,0,7,Y,87.021111,32.407222,,,,,,0,N,N,N,N,N,Selma,-87.021111
103273,Rare Red Rock,Surface,Tanya  Fuller,56537,Rare Red Rock,AL,Common Shale,4,10,1,0,9,Y,87.018888,33.658333,,,,,,0,N,N,N,N,N,Graysville,-87.018888
103055,Bessemer Quarry ,Surface,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",AL,"Crushed, Broken Limestone NEC",5,10,1,0,9,Y,87.010277,33.368333,,,,,,2,N,N,N,N,N,Bessemer,-87.010277
4001814,PLEASANT VIEW QUARRY,Surface,Vulcan Materials Company,L16168,"Vulcan Construction Materials, L.P.",TN,"Crushed, Broken Limestone NEC",5,8,1,0,23,Y,87.003624,36.400242,,,,,,0,N,N,N,N,N,Plesant View,-87.003624
103100,Battleground Rock Quarry,Surface,Robert Fulton  Heatherly,L14069,Blount Springs Materials Co Inc,AL,"Crushed, Broken Limestone NEC",6,10,1,0,11,Y,86.993611,34.339722,,,,,,0,N,N,N,N,N,Falkville,-86.993611
1519511,LEWIS CREEK,Surface,Armstrong Energy Inc,79344,"ARMSTRONG COAL CO., INC.",KY,Coal (Bituminous),7,10,2,2,38,N,86.993333,37.351389,36,,,1,0,,N,N,N,N,N,ROCKPORT,-86.993333
1519669,Lewis Creek Underground Mine,Underground,Armstrong Energy Inc,79344,"Armstrong Coal Company, Inc.",KY,Coal (Bituminous),6,9,2,1,67,N,86.993333,37.351389,48,,0,,0,,N,N,N,N,N,Centertown,-86.993333
100678,Cosby #1 Pit,Surface,Cosby P  Carmichael,L08609,Cosby-Carmichael Inc,AL,Construction Sand and Gravel,5,10,1,,20,Y,86.990895,32.399384,,,,,,0,N,N,N,N,N,Selma,-86.990895
1519683,P.Ridge Mine-South Pit,Surface,Anthony V  Lanham,73203,"Western Kentucky Minerals, Inc.",KY,Coal (Bituminous),6,11,1,1,9,N,86.986944,37.580555,,,,1,0,,N,N,N,N,N,"Pleasant Ridge, KY",-86.986944
4002036,Columbia Quarry,Surface,Rogers Group Inc,L06514,Rogers Group Inc,TN,"Crushed, Broken Limestone NEC",5,10,1,0,12,Y,86.983888,35.567777,,,,,,0,N,N,N,N,N,Columbia,-86.983888
103472,Gurnee Surface Mine,Surface,"Piney Woods Resources, Inc",126573,"Jesse Creek Mining, LLC",AL,Coal (Bituminous),6,10,2,0,17,N,86.980278,33.174444,,,,1,0,,N,N,N,N,N,Pea Ridge,-86.980278
102894,"Southern Red Rock, LLC",Surface,Burke R  Wakefield,51889,Southern Red Rock LLC,AL,"Crushed, Broken Slate",5,10,1,,2,Y,86.978719,33.50191,,,,,,2,N,N,N,N,N,Pleasant Grove,-86.978719
102976,Piney Woods Preparation Plant,Facility,"Piney Woods Resources, Inc",126573,"Jesse Creek Mining, LLC",AL,Coal (Bituminous),5,8,1,0,4,N,86.975833,33.185833,,,,,0,,N,N,N,N,N,Alabaster,-86.975833
100094,Bessemer Shale Mine,Surface,Boral Limited,L09675,Boral Bricks Inc,AL,Common Shale,5,9,1,0,6,Y,86.963611,33.339444,,,,,,2,N,N,N,N,N,Bessemer,-86.963611
100004,Brierfield Quarry,Surface,Lhoist Group,L13586,"Lhoist North America of Alabama, LLC",AL,"Crushed, Broken Limestone NEC",6,10,2,0,28,Y,86.963333,33.038055,,,,,,0,N,N,N,N,N,Brierfield,-86.963333
1519217,Midway Mine,Surface,Armstrong Energy Inc,79344,Armstrong Coal Company Inc.,KY,Coal (Bituminous),6,9,2,0,82,N,86.960833,37.410556,114,,,2,1,,N,N,Y,N,N,Centertown,-86.960833
103413,South Limestone Quarry,Surface,Rogers Group Inc,L06514,Rogers Group Inc,AL,"Crushed, Broken Limestone NEC",5,10,1,0,9,Y,86.956944,34.691944,,,,,,0,N,N,N,N,N,"Tanner, al",-86.956944
1201932,Huntingburg Mill,Surface,S C R-Sibelco Nv,L00645,Unimin Corp,IN,"Crushed, Broken Limestone NEC",5,8,2,,13,Y,86.955471,38.284386,,,,,,0,N,N,N,N,N,Huntingburg,-86.955471
1519165,Midway Coal Handling Facility,Facility,Armstrong Energy Inc,79344,Armstrong Coal Company Inc,KY,Coal (Bituminous),7,12,2,2,37,N,86.953056,37.412222,,,,,0,,N,N,N,N,N,Centertown,-86.953056
103422,Clark No 1 Mine,Underground,"Piney Woods Resources, Inc",126573,Jesse Creek Mining LLC,AL,Coal (Bituminous),6,10,2,0,65,N,86.9425,33.1975,48,,17315,,0,,N,N,N,N,N,Montevallo,-86.9425
1202260,Yard 78 - Bloomfield,Surface,VOTORANTIM CIMENTOS,89365,"VCNA Prairie, Inc.",IN,Construction Sand and Gravel,5,9,1,0,6,Y,86.937507,39.02699,,,,,,1,N,N,N,N,N,Bloomfield,-86.937507
801388,Suncoast Dirt Pit,Surface,Kenneth W  Bryan,112125,"Suncoast Concrete, Inc.",FL,"Sand, Common",5,8,1,0,1,Y,86.924166,30.645833,,,,,,0,N,N,N,N,N,Milton,-86.924166
103248,Timberline Gravel #2,Surface,William B  Chinnis,64443,"Triangle Aggregates, Inc.",AL,Construction Sand and Gravel,5,8,1,0,6,Y,86.92354,34.780082,,,,,,0,N,N,N,N,N,Jackson,-86.92354
4000104,River Road Quarry,Surface,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",TN,"Crushed, Broken Limestone NEC",5,10,1,0,10,Y,86.917747,36.130572,,,,,,0,N,N,N,N,N,Nashville,-86.917747
103285,Narley Mine,Surface,Otis R  Robison; Kendall  Robison,P20237,Best Coal Inc,AL,Coal (Bituminous),5,10,1,0,13,N,86.910833,33.724166,24,,,1,0,,N,N,N,N,N,Dora,-86.910833
1519667,Joes Run Processing,Facility,Anthony V  Lanham,73203,"Western Kentucky Minerals, Inc.",KY,Coal (Bituminous),6,11,1,1,4,N,86.905555,34.738333,,,,,0,,N,N,N,N,N,Philpot,-86.905555
103180,Sloan Mountain Mine,Surface,Otis R  Robison; Kendall  Robison,P21363,"M S & R Equipment Company, Inc",AL,Coal (Bituminous),5,10,2,0,17,N,86.904166,33.758333,24,,,1,0,,N,N,N,N,N,Warrior,-86.904166
1202141,Crawfordsville Plant,Surface,Heritage Group,L02006,"U S Aggregates, Inc.",IN,Construction Sand and Gravel,5,8,1,0,10,Y,86.904166,40.091666,,,,,,1,N,N,N,N,N,Crawfordsville,-86.904166
103223,White City Plant,Surface,Doyle H  Pierce,108665,Pioneer Materials LLC,AL,Construction Sand and Gravel,5,8,1,0,3,Y,86.902222,32.318333,,,,,,0,N,N,N,N,N,Clanton,-86.902222
1519657,North Knottsville Mine,Surface,Anthony V  Lanham,73203,"Western Kentucky Minerals, Inc.",KY,Coal (Bituminous),6,11,2,1,15,N,86.893889,37.756111,48,,,1,0,,N,N,N,N,N,Knottsville,-86.893889
103226,Ensley Central Services,Facility,Vulcan Materials Company,L16168,"Vulcan Construction Materials, L.P.",AL,"Crushed, Broken Limestone NEC",6,10,1,1,23,Y,86.892222,33.523055,,,,,,0,N,N,N,N,N,Birmingham,-86.892222
4000849,Franklin Quarry,Underground,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",TN,"Crushed, Broken Limestone NEC",5,11,1,0,23,N,86.891667,35.909722,,VI,,,,0,Y,N,N,N,N,Franklin,-86.891667
100853,Lacon Quarry ,Surface,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",AL,"Crushed, Broken Limestone NEC",5,8,1,0,14,Y,86.889041,34.338777,,,,,,0,N,N,N,N,N,Falkville,-86.889041
4000010,SPRINGFIELD QUARRY,Surface,Vulcan Materials Company,L16168,"Vulcan Construction Materials, L.P.",TN,"Crushed, Broken Limestone NEC",5,10,1,0,8,Y,86.883888,36.529722,,,,,,0,N,N,N,N,N,Springfield,-86.883888
4000032,Reostone LLC,Surface,Rogers Group Inc,L17468,Reostone LLC,TN,"Crushed, Broken Limestone NEC",5,8,1,1,10,Y,86.880026,36.160687,,,,,,1,N,N,N,N,N,Nashville,-86.880026
1200064,Lone Star Industries,Facility,Buzzi Unicem S P A,L17977,Buzzi Unicem USA,IN,Cement,7,10,3,0,162,Y,86.878888,39.611666,,,,,,1,N,N,N,N,N,Greencastle,-86.878888
1200194,U.S. Aggregates-Monon Quarry,Surface,Heritage Group,L11249,"Heritage Aggregates, LLC",IN,"Crushed, Broken Limestone NEC",5,8,1,,9,Y,86.878698,40.869156,,,,,,0,N,N,N,N,N,Monon,-86.878698
1202211,Purdy Materials,Surface,Edward  Purdy,L15591,Purdy Materials Inc.,IN,Construction Sand and Gravel,5,8,1,0,11,Y,86.876111,40.343611,,,,,,0,N,N,N,N,N,Lafayette,-86.876111
4000130,Globe Quarry,Surface,Williamson County-Tn,L40295,Williamson County Highway Department,TN,"Crushed, Broken Limestone NEC",5,8,1,0,11,Y,86.874954,35.907068,,,,,,0,N,N,N,N,N,Franklin,-86.874954
103270,Lakeshore Quarry,Surface,Vulcan Materials Company,L16168,"Vulcan Constr. Materials, L.P.",AL,"Crushed, Broken Limestone NEC",5,8,1,0,2,Y,86.87444,33.449379,,,,,,0,N,N,N,N,N,Homewood,-86.87444
1202409,243 Quarry,Surface,Greg  Gould; Dana  Boyd,134354,"NALC, LLC",IN,"Crushed, Broken Limestone NEC",5,8,1,0,3,Y,86.872778,39.546944,,,,,,0,N,N,N,N,N,Cloverdale,-86.872778
1202443,243 Lime,Facility,Greg  Gould; Dana  Boyd,134354,"NALC, LLC",IN,"Crushed, Broken Limestone NEC",5,10,1,0,5,Y,86.872778,39.546944,,,,,,0,N,N,N,N,N,Cloverdale,-86.872778
1500049,Russellville Quarry & Mill,Surface,Heidelberg Cement AG,L16286,"Hanson Aggregates Midwest, LLC",KY,"Crushed, Broken Limestone NEC",5,10,1,1,18,Y,86.871944,36.861944,,,,,,0,N,N,N,N,N,Russellville,-86.871944
1202196,O.Z. Bridges Memorial Quarry,Surface,Kenneth E  Steiner Jr,L03618,"S & G Excavating, Inc.",IN,"Crushed, Broken Limestone NEC",6,9,1,0,15,Y,86.869766,39.573973,,,,,,0,N,N,N,N,N,Putnamville,-86.869766
1202261,Monon Quarry,Surface,Heidelberg Cement AG,L00622,Hanson Material Service,IN,"Crushed, Broken Limestone NEC",5,8,1,0,6,Y,86.868611,40.846388,,,,,,0,N,N,N,N,N,Monon,-86.868611
801306,River Road Pit,Surface,Gordon  Goodin,50036,"Holley Dirt Company, Inc",FL,"Sand, Common",5,8,1,0,4,Y,86.863611,30.401666,,,,,,0,N,N,N,N,N,Navarre,-86.863611
103437,Black Warrior Mine No 1,Surface,Roger W  Perry; Rance  Perry; Leah  Perry-Haynie,P17249,"Black Warrior Minerals, Inc.",AL,Coal (Bituminous),5,0,0,5,5,N,86.861944,33.738333,,,,1,0,,N,N,N,N,N,Morris,-86.861944
1202449,"Atlas Excavating, Inc.",Surface,Tina  Dillon,119791,"Atlas Excavating, Inc.",IN,Construction Sand and Gravel,5,8,1,0,5,Y,86.861666,40.486388,,,,,,0,N,N,N,N,N,West Lafayette,-86.861666
100634,Maylene Plant & Quarry,Surface,Martin Marietta Materials Inc,L16197,"Martin Marietta Materials, Inc.",AL,"Crushed, Broken Limestone NEC",5,10,2,1,31,Y,86.859422,33.194024,,,,,,0,N,N,N,N,N,Montevallo,-86.859422
100052,"Wade Sand & Gravel Co., Inc.",Surface,Robin A  Wade Jr,L39961,"Wade Sand & Gravel Co., Inc",AL,"Crushed, Broken Limestone NEC",5,8,1,,52,Y,86.852813,33.522428,,,,,,0,N,N,N,N,N,Birmingham,-86.852813
1202264,U.S. Aggregates-Swisher Plant,Surface,Heritage Group,L11249,"Heritage Aggregate, LLC",IN,Construction Sand and Gravel,5,8,1,0,10,Y,86.850726,40.491726,,,,,,0,N,N,N,N,N,Lafayette,-86.850726
1200136,U.S. Aggregates-Francesville Quarry,Surface,Heritage Group,L11249,"Heritage Aggregates, LLC",IN,"Crushed, Broken Limestone NEC",5,8,1,0,20,Y,86.849166,40.955833,,,,,,1,N,N,N,N,N,Francesville,-86.849166
1500149,L R Chapman Inc,Surface,Cristco Midland Group LLC,50501,L R Chapman Inc,KY,"Clay, Ceramic, Refractory Mnls.",5,8,1,0,8,Y,86.845,37.888611,,,,,,0,N,N,N,N,N,Lewisport,-86.845
103381,Jesse Creek H.W.M.,Surface,"Piney Woods Resources, Inc",126573,"Jesse Creek Mining,LLC",AL,Coal (Bituminous),6,12,2,1,4,N,86.842222,33.181667,,,,,0,,N,Y,N,N,N,MONTEVALLO,-86.842222
1200039,Harris Stone Service. Inc,Surface,William H  Davies Jr; Kenneth R  Davies,L34086,"Harris Stone Service, Inc",IN,"Crushed, Broken Limestone NEC",5,8,1,0,7,Y,86.84,39.741388,,,,,,0,N,N,N,N,N,Bainbridge,-86.84
4000075,Whites Creek Plant & Quarry,Surface,Rogers Group Inc,L06514,Rogers Group Inc.,TN,"Crushed, Broken Limestone NEC",5,7,1,0,14,Y,86.811175,36.228593,,,,,,0,N,N,N,N,N,Nashville,-86.811175
103227,Southern Lime,Facility,S C R-Sibelco Nv,84304,Unimin Lime Corporation,AL,Lime,5,8,3,0,7,Y,86.796292,33.093753,,,,,,0,N,N,N,N,N,Calera,-86.796292
1500095,Hartford Quarry,Surface,"Panadero Aggregates Holdings, LLC",113025,"Bluegrass Materials Company, LLC",KY,"Crushed, Broken Limestone NEC",5,9,4,0,13,Y,86.792777,37.531944,,,,,,0,N,N,N,N,N,Hartford,-86.792777
100394,LONGVIEW OPERATION,Surface,Carmeuse Holding SA; Lafarge SA,50945,Carmeuse Lime & Stone Inc,AL,Lime,7,8,3,3,122,Y,86.791944,33.216111,,,,,,3,N,N,N,N,N,Calera,-86.791944
103411,Dunn Construction,Surface,Frank S  Lopke,101865,Lopke Quarries Inc,AL,"Crushed, Broken Limestone NEC",5,10,5,1,4,Y,86.7919,33.2162,,,,,,0,N,N,N,N,N,Saginaw,-86.7919
1201718,Ward Stone ,Surface,Heidelberg Cement AG,L00622,Hanson Material Service,IN,"Crushed, Broken Limestone NEC",5,10,1,0,13,Y,86.783055,40.941388,,,,,,0,N,N,N,N,N,Francesville,-86.783055
103047,Blount Springs Sand Plant,Surface,Robert Fulton  Heatherly,L14069,Blount Springs Materials Co Inc,AL,Construction Sand and Gravel,5,10,1,0,4,Y,86.780277,33.945833,,,,,,0,N,N,N,N,N,Cullman,-86.780277
1519675,STAMPEDE MINE,Surface,TerraMer Incorporated,131713,"Stampede Oil Sands, Inc.",KY,Oil Sand,5,8,1,1,4,N,86.780136,36.982394,,,,,,0,N,N,N,N,N,Russellville,-86.780136
4000063,Lewisburg Quarry,Surface,Rogers Group Inc,L06514,Rogers Group Inc,TN,"Crushed, Broken Limestone NEC",4,11,1,0,8,Y,86.771944,35.456944,,,,,,0,N,N,N,N,N,Lewisburg,-86.771944
1200429,Shoals Mine,Underground,Spangler Companies Inc,L14394,New NGC Incorporated,IN,Gypsum,5,8,1,0,27,N,86.768333,38.675278,,VI,,,,0,Y,N,N,N,N,Shoals,-86.768333
4002979,Pottsville Quarry,Surface,Rogers Group Inc,L06514,Rogers Group Inc,TN,"Crushed, Broken Limestone NEC",5,8,1,1,10,Y,86.763639,35.607524,,,,,,0,N,N,N,N,N,Lewisboro,-86.763639
