MineID,MineName,latitude,longitude,TotalExemptions
1102903,Fairbury Quarry,40.746861,-88.564295,90
1103159,Melms Gravel,42.131666,-88.561666,117
2200460,Fowlkes Mine,33.738888,-88.532777,100
4703138,Halquist Stone Company-Fond duLac Quarry,43.5875,-88.531388,100
2200715,Clay County Pit,33.578056,-88.508056,1263.6
4702975,CRUSHING UNIT #9,42.691666,-88.501666,1336
4702948,Plant #9,43.616388,-88.495,1712
4703262,Plant #14,43.616389,-88.495,208
4702789,PLANT #2,43.616267,-88.494978,16150
4702902,Plant #5,43.616267,-88.494978,100
4702917,PLANT #6,43.616267,-88.494978,100
4703156,PLANT #13,43.616267,-88.494978,100
1100009,ROSICLARE QUARRY,37.367222,-88.486388,27
4703516,The Sand Pit Inc,43.014166,-88.4725,1837
4702567,Buechel Stone Corp - FDL,43.791944,-88.469444,53
2200688,Weyerhaeuser/Air Base Plant,33.608333,-88.454444,60
1103171,Lisbon Quarry,41.480556,-88.443611,108
4703562,Portable Wash Plant #2,44.316967,-88.442203,21300
2200717,Scribner Pit,33.701388,-88.422777,183
4003106,Stantonville Operation,35.146111,-88.400277,4409
1102751,I-1 Mine,37.649722,-88.4,9020
1500100,THREE RIVERS QUARRY,37.203055,-88.394722,78382
1103156,Wildcat Hills Mine-Underground,37.773889,-88.389167,186696.6
1103054,Willow Lake Portal,37.758333,-88.383333,4795017.82
1518639,Calvert City Terminal LLC,37.001944,-88.38,2546
1519035,CoalTek Calvert City,37.035278,-88.38,373
4700044,Eden Stone Co Inc,43.703959,-88.373105,889
1103102,Cottage Grove Auger,37.751388,-88.365,40500
1103145,Burgett Lake,42.486696,-88.361648,26905
1102646,Fox Ridge Stone LLC,41.678333,-88.346666,2580
2200791,Cotton Fields,33.539444,-88.338333,374
1103017,Wildcat Hills Mine - Cottage Grove Pit,37.666666,-88.333333,10600
1519227,Ahart's Hauling,36.737777,-88.318888,52500
1103144,The R S & D Mine,41.976111,-88.316389,64
4700792,CEDAR LAKE SAND & GRAVEL ,43.380277,-88.311666,3529
1101170,Meyer Material Company Algonquin Pit #5,42.179444,-88.291666,198
1101117,Algonquin Sand & Gravel,42.187777,-88.291388,966
1518752,Lake City Quarry,37.063888,-88.288055,2000
4700222,Eden Quarry & Mill,43.669614,-88.280232,1989
4703339,PC1 - Portable Crusher One,42.678073,-88.276203,1730
1518766,Cumberland River Quarry,37.191388,-88.269444,202
1102962,Raymond St,41.986388,-88.267777,158
1101657,Tuscola Stone Company,39.791567,-88.264437,10810
1518234,Grand River Terminal,37.038611,-88.261667,3759
1103115,Bartlett Underground Quarry,42.005278,-88.2575,720
102794,Boe Road Pit,30.508333,-88.255,129
4000827,"Shiloh Sand & Gravel, Inc.",35.224722,-88.249166,50195
1103125,Gifford South,42.009167,-88.246944,28523
4700746,Halquist Stone Company-Sussex Quarry,43.112222,-88.243888,1451
1500087,Grand Rivers Quarry,37.029166,-88.24,20762
1103067,Beverly Materials West Pit,42.070833,-88.235555,625
4700219,Sussex Quarry,43.106667,-88.2275,120
4700398,Chilton Quarry,43.964479,-88.227237,10691
4703001,Wash Plant,42.741388,-88.22,27124
4700868,PC1,43.035833,-88.218333,150
4703522,Krueger Pit,42.726944,-88.208333,8
1101167,Meyer Material Co.-West Pit #26,42.329722,-88.200833,182
1101228,Thelen Sand & Gravel,42.4775,-88.198888,368
100034,LIVLITE DIVISION,32.565,-88.196666,302
2200381,R&S Sand & Gravel ,34.266944,-88.196666,53
1500003,Marion Mine & Mill,37.281944,-88.196388,36867
1102885,Plainfield Stone,41.616111,-88.196111,50
4700924,Richfield Pit,43.2575,-88.195555,1707
1103149,Bolingbrook Underground,41.680833,-88.195,2621
4703139,Halquist Stone Company-Chilton Quarry,43.970136,-88.19238,17
4703353,Portable Wash Plant #02,44.782601,-88.190652,761
4702547,Portable #2,42.925854,-88.188854,1757
4702517,Lisbon Pit,43.143611,-88.183056,100
2200784,Tremont,34.318611,-88.1825,100
4000793,CAMDEN PLANT,36.038056,-88.168611,468
1100123,CAVE IN ROCK QUARRY,37.469166,-88.165277,3821
4703451,ADAM's Salem Sand and Gravel,42.589722,-88.161666,555
102343,Theodore Plant,30.554672,-88.160844,14251
4700097,Lannon Quarry,43.148333,-88.153889,7691
1103176,Mid-America Carbonates LLC ,37.517683,-88.148657,910
4000108,Savannah Quarry,35.248333,-88.146666,383
1103084,JS & G Underground Mine # 1,41.500556,-88.142222,15664
4000781,Camden Mine & Mill,36.041326,-88.130205,10214
4003354,Horse Creek Rock,35.156388,-88.129166,5710
4000098,Benton County Quarry,35.878866,-88.119004,450
102014,Allsboro Quarry & Mill,34.726111,-88.116944,8568
4000106,Parsons Quarry,35.690277,-88.110555,39094
4000818,Perryville Mine,35.704063,-88.109612,16347
1101698,C & H Gravel Co,39.376388,-88.1,226
1103058,Pattiki ,38.075,-88.099722,727518
4003039,River Bend Chert,35.93,-88.097777,29824
1102978,Laraway Quarry,41.480556,-88.091944,1019
1100070,Romeo Quarry,41.640277,-88.080277,1069
4700791,Lake Ellen Stone Incorporated,43.602222,-88.070555,100
102936,PIT JACKSON,30.731944,-88.060833,2816
4002955,"M & M Gravel, LLC",36.203888,-88.051111,417
1103111,Lemont Underground Limestone,41.683889,-88.050556,375
1500022,FREDONIA QUARRY,37.173888,-88.04,8426
1518993,Hamilton #1 Carbon Recovery,37.726388,-88.037222,100
102950,"Mobile Abrasives, Inc.",30.693611,-88.0325,3078
4703340,Risner Pit,45.065157,-88.031699,607
1518335,Dodge Hill Mine #1,37.554722,-88.022222,284053
4700588,Green Bay Lime Kiln,44.523793,-88.012628,2055
1518830,Tex Mine #1,37.497777,-88.010555,143
1103096,Casey Stone Co,39.299166,-87.9925,8
4700216,Franklin Quarry,42.915833,-87.986111,8014
4000811,"SANGRAVL COMPANY, INC.",36.020833,-87.985555,31906
1518552,Big Run Mine,37.424444,-87.976944,369999
100036,Cherokee Quarry ,34.755581,-87.971524,2477
4700148,Kremlin Plant,45.601243,-87.948405,11620
1503178,River View Facilities,37.76,-87.947222,19731
4003223,Mine #1,35.378611,-87.937222,119492
1519374,River View Mine,37.743055,-87.888333,300380
4700215,MANITOWOC COUNTY QUARRIES,44.066111,-87.887777,1056
1100100,Kankakee Quarry & Mill,41.109167,-87.869167,138
4003170,Wayne County Rock,35.299838,-87.867002,8012
1401326,Cedarapids 1 Portable Plant,41.586388,-87.866944,100
2003454,Eagle Mine,46.737222,-87.865278,9500
1202459,Quality Magnetite LLC,37.944444,-87.86,200
1100068,Federal Quarry,41.804237,-87.854458,15940
1100877,Wabash Mine,38.35,-87.85,1047481
1500013,Princeton Mine ,37.082778,-87.839722,6262
1517075,Princeton Specialty Products,37.083055,-87.839722,95000
1500014,Canton Quarry,36.865,-87.835277,5802
1103064,Friendsville Mine,38.411944,-87.831389,1468
1100225,McCook Quarry,41.803611,-87.8225,2316
1511012,Camp 9 Prep Plant,37.686111,-87.819444,8406
100016,Demopolis Plant Cemex Inc,32.510277,-87.8125,7130
4002926,Perry Decatur Gravel Co. Inc.,35.63,-87.810556,16526
4701140,Racine Quarry,42.7725,-87.800833,553
102738,West Alabama Sand & Gravel,33.758333,-87.790277,22046
102563,Winfield Yard,33.948888,-87.775277,2467
1514492,Baker Mine,37.528055,-87.773333,55
1502709,Highland 9 Mine,37.740556,-87.769167,1811866
1511935,Smith Mine,37.4125,-87.765833,248
103164,PRIDE QUARRY,34.709722,-87.761111,595
1100112,Manteno Quarry,41.222222,-87.7575,6000
4406230,VFC-Washer,36.922778,-87.751667,12284
100010,Rockwood Mine,34.507778,-87.728611,556
103159,Rueggs Pit,30.420144,-87.717125,1779.7
1202215,Gibson Mine,38.374444,-87.693889,866552.25
102372,MARION COUNTY ROCK,33.999722,-87.691388,100
2003251,Wash Plant,46.484657,-87.679624,213
1103060,Riola Complex Vermilion Grove Portal,39.986667,-87.665278,372759
100045,TUSCUMBIA QUARRY,34.730073,-87.657377,70
103149,NASAG PIT 2,34.284722,-87.6475,8617
1519694,Diamondback 3,37.306389,-87.644722,1890
2000422,Tilden Mine,46.389442,-87.636208,242472
100030,Tuscumbia Quarry,34.674879,-87.634137,1946
1502132,Dotiki Mine,37.404722,-87.633056,1091563
1101884,"Lawrence Gravel, Inc.",39.284166,-87.625,180
2003383,Birch Creek Mining,45.186396,-87.616949,200
1100066,Thornton Quarry,41.565833,-87.613611,18664
100759,North River #1 Underground Mine,33.611944,-87.608333,386798
103246,Bear Creek,34.325,-87.608333,5254
103337,Gooden Creek,34.001666,-87.605277,53235
1517403,Pleasant View Washer Plant,37.293611,-87.595555,759
1517232,Richland No 9,37.2875,-87.594167,169749
1514335,Warrior Preparation Plant,37.344444,-87.579166,3649
1102842,Pinkstaff Plant,38.753719,-87.579129,56
100697,Tuscaloosa Plant,33.141096,-87.563622,514
1202388,Gibson South,38.354444,-87.559444,838
103143,South Russellville Quarry ,34.479983,-87.556967,100
103398,Kansas Mine,33.928055,-87.551388,8705
103370,Cresent Valley Mine,33.890555,-87.545555,1050
1102161,South Chicago Plant,41.708055,-87.542222,61278
1517044,Vision #9,37.575,-87.541667,631432
1518110,Can Do Plant,37.183333,-87.541666,1200
102529,Atmore Sand and Gravel,31.092777,-87.538888,4595
1202251,Starpoint Mine,38.672222,-87.5375,200
1517216,Cardinal,37.405278,-87.535278,611524
103389,Carbon Hill Mine,33.872222,-87.526111,399
1202324,Hazleton Mine,38.452777,-87.502222,94120
102822,P & R Mining,31.110466,-87.496412,8200
1518547,Onton #9 ,37.582222,-87.479167,535870
1500005,Hopkinsville Aggregate Quarry,36.808169,-87.457559,2401
1200090,Newton County Quarry,40.768333,-87.453055,1069
1202010,Air Quality #1 Mine,38.625,-87.447222,4365984
1518567,Stones Chapel,37.153333,-87.439444,20830
1518826,Elk Creek Mine,37.355,-87.439444,637752
1202295,Francisco Underground Pit,38.3375,-87.433889,536443.4
1502013,East Volunteer,37.303889,-87.433889,1883
103323,Deerlick Mine,33.313611,-87.430555,1731
1202394,Oaktown Fuels Mine No 1,38.856111,-87.425,241878.7
1202418,Oaktown Fuels Mine No 2,38.858611,-87.425,3039
1202147,Francisco Mine,38.338888,-87.416666,269057
1517587,Freedom,37.728888,-87.416388,508689
100563,BRC Greenfuels LLC,33.334722,-87.413888,1200
1200426,Buffington Plant,41.601944,-87.410833,41624
1202296,Discovery,38.2325,-87.405833,71357
103321,Poplar Springs,34.0075,-87.401388,3579
4003094,Winn Materials LLC,36.53753,-87.400261,548564
103345,Cooper Pit,31.353055,-87.398611,15548
1202249,Prosperity Mine,38.489167,-87.396111,2042355
103179,Fleetwood Mine No 1,33.228333,-87.395,34000
1202349,Carlisle Mine,38.943611,-87.392778,97250
1519011,Grand Eagle Prep Plant,37.730555,-87.388888,2825
1202258,Somerville Central Mine,38.277777,-87.376666,124823
103195,Mccollum/Sparks Branch Mine,33.83,-87.374166,7501
1516231,Patriot Surface,37.743333,-87.365555,20929
4000090,CLARKSVILLE QUARRY,36.529771,-87.359453,7404
103019,Surface Mine #1,33.857777,-87.359166,788
1200884,Parke County Aggregates LLC,39.783055,-87.351944,3888
1202207,Somerville,38.377777,-87.345833,43689
1518882,Mine #5,37.274444,-87.345,2315
4000173,Dickson Quarry,36.096107,-87.342705,160
1518478,"Apex  Materials, LLC",37.096667,-87.340833,31228
1202103,Air Quality Hart Street South,38.616666,-87.340555,900
103172,"Searles Mine No. 2, 3, 4, 5, 6, 7, 8 & 9",33.329167,-87.339722,4103
1202174,Farmersburg Mine,39.292222,-87.337222,17258
103241,"Little Hawk Mining, LLC",31.472709,-87.325863,800
101247,No 4 Mine,33.336944,-87.322222,1244974.35
103436,Swann's Crossing,33.310833,-87.309167,500
1202178,Cypress Creek Mine,38.091666,-87.308333,3845
101322,No 5 Mine,33.279444,-87.306388,586066.6
102901,Shoal Creek Mine,33.519444,-87.303889,941494
1202259,Red Brush Mine,37.933333,-87.3,2703
1202351,ADDCAR Systems 13 HWM Serial No 23013,37.933333,-87.3,850
1202076,Columbia Maintenance Services,38.3625,-87.295833,585
1202208,Wheatland Train Loadout,38.559166,-87.295833,3550
1202423,Freelandville West Underground ,38.881389,-87.292778,212
1202167,Freelandville Mine,38.852777,-87.290277,73182
1202316,Freelandville Underground,38.852777,-87.290277,30617
1202399,D & H Gravel,40.292222,-87.29,1712
103390,Highway 59 Mine No. 1,33.290556,-87.288056,40000
1202220,Flint Hill Mine,38.730555,-87.286111,130
1202063,Viking Mine - Knox Pit,38.726388,-87.278611,58840
1202422,Bear Run Mine,38.495277,-87.273611,22349.6
103342,Reese's Branch Mine,33.670833,-87.2725,432
103258,Tuscaloosa Quarry/Howton Pit,33.271944,-87.271388,4464
801288,Clark Sand,30.498611,-87.271111,158
1519303,K O Mine,37.187777,-87.265,3070
1202234,Lewis Mine,39.2875,-87.258333,68340
100515,Mary Lee # 1 Mine,33.655277,-87.254166,100
1200329,Pike No. 2 Mine,38.433333,-87.25,213
1200330,Log Creek Loadout Facility,38.283333,-87.25,293
101401,No 7 Mine,33.304722,-87.249722,809592.2
1202410,Log Creek Surface,38.279722,-87.247777,6356
1519516,Cherry Grove Quarry,36.705,-87.244166,316
1200326,Hawthorn Mine,38.931111,-87.239444,500
1202339,Freelandville East,38.843055,-87.238888,330
102996,Jap Creek Mine,33.698888,-87.232222,55028
103022,VANCE QUARRY,33.181371,-87.219816,6209
1202424,Gray #1 - Blackfoot #5,38.397778,-87.216111,1524
1519205,BRC Minuteman LLC,37.279722,-87.211111,100
1517741,Paradise #9,37.299444,-87.209722,1297642
1202320,Augusta Mine,38.331944,-87.206667,3210
103155,Corinth Prep Plant,33.696389,-87.203056,4920
103002,Corinth Mine,33.696388,-87.203055,33810
1500034,Greenville Quarries,37.097222,-87.193611,220331
4001250,Lawrenceburg Quarry & Mill,35.224166,-87.193611,4652
103087,TUSCALOOSA QUARRY,32.9825,-87.162222,2710
1202117,Portage Operation,41.639722,-87.153888,386
1200005,Babcock Quarry,40.929444,-87.148055,376
103419,Maxine-Pratt Mine,33.602222,-87.140556,7486
100851,Oak Grove Mine,33.442222,-87.138889,2231186.25
103303,Shannon Mine ,33.330833,-87.136111,2105
1519365,Schoate Preparation Plant,37.254722,-87.123333,292
100758,No. 3 Mine,33.368888,-87.111111,53200
1518134,Halls Creek Mine,37.245,-87.108333,1967
1519344,Equality,37.354167,-87.097778,37101
1519466,Rose France Mine,37.266388,-87.093611,2268
1202372,Antioch Mine,38.705277,-87.0875,1333
1519345,Armstrong Prep and Dock Facility,37.424444,-87.081111,6472
4003197,HMA Pulaski Quarry,35.158611,-87.071111,1792
1519535,Kronos Mine,37.400278,-87.066667,187229
1201946,Viking Mine - Corning Pit,38.691667,-87.066389,20790
102945,Crimson Stone,33.408889,-87.054167,510
1519358,Parkway Mine,37.291389,-87.051944,244889
4000015,Pulaski Quarry,35.142777,-87.049444,30501
100039,Trinity Quarry ,34.618661,-87.047175,648
1202374,Shamrock Mine,38.460277,-87.045277,13127
100329,Concord Mine,33.453888,-87.037222,35533.66
1519407,Eastfork Surface Mine,37.416111,-87.034722,8093
801048,Quikrete Mine,30.579722,-87.029166,477
4000020,Columbia Quarry,35.658333,-87.028056,1400
103273,Rare Red Rock,33.658333,-87.018888,5384.2
103055,Bessemer Quarry ,33.368333,-87.010277,479
1201732,Craney Mine,38.648333,-87,45413
103100,Battleground Rock Quarry,34.339722,-86.993611,4654.4
1519511,LEWIS CREEK,37.351389,-86.993333,3478
1519669,Lewis Creek Underground Mine,37.351389,-86.993333,51435
100678,Cosby #1 Pit,32.399384,-86.990895,1232
4002036,Columbia Quarry,35.567777,-86.983888,8166
101037,Knob Strip Mine,33.724444,-86.981111,168
103217,Coke Mine No 1,33.185833,-86.975833,100329
100163,Arkadelphia 5761,33.910555,-86.971944,66
100004,Brierfield Quarry,33.038055,-86.963333,24078
1519217,Midway Mine,37.410556,-86.960833,10116
1201932,Huntingburg Mill,38.284386,-86.955471,70
1519165,Midway Coal Handling Facility,37.412222,-86.953056,2644
102908,Gholson Mine No.1,33.199167,-86.9425,5000
103422,Clark No 1 Mine,33.1975,-86.9425,19400
1202442,Monon Quarry,40.868333,-86.9,1400
103226,Ensley Central Services,33.523055,-86.892222,100
4000849,Franklin Quarry,35.909722,-86.891667,1146
100853,Lacon Quarry ,34.338777,-86.889041,12
4000010,SPRINGFIELD QUARRY,36.529722,-86.883888,50
4000032,Reostone LLC,36.160687,-86.880026,12864
1200064,Lone Star Industries,39.611666,-86.878888,22419
103270,Lakeshore Quarry,33.449379,-86.87444,5094
1202443,243 Lime,39.546944,-86.872778,143
1500049,Russellville Quarry & Mill,36.861944,-86.871944,2111
1202196,O.Z. Bridges Memorial Quarry,39.573973,-86.869766,2916
1202261,Monon Quarry,40.846388,-86.868611,259
100634,Maylene Plant & Quarry,33.194024,-86.859422,1934
100052,"Wade Sand & Gravel Co., Inc.",33.522428,-86.852813,24373
1200136,U.S. Aggregates-Francesville Quarry,40.955833,-86.849166,24
103245,Thompson Mine No 1 ,33.181666,-86.847777,55000
103381,Jesse Creek H.W.M.,33.181667,-86.842222,52
1200039,Harris Stone Service. Inc,39.741388,-86.84,6996
4000075,Whites Creek Plant & Quarry,36.228593,-86.811175,486
103227,Southern Lime,33.093753,-86.796292,19202
1500095,Hartford Quarry,37.531944,-86.792777,41300
100394,LONGVIEW OPERATION,33.216111,-86.791944,42719
103411,Dunn Construction,33.2162,-86.7919,678
103346,North Birmingham Quarry,33.576111,-86.791111,723
1201718,Ward Stone ,40.941388,-86.783055,468
103047,Blount Springs Sand Plant,33.945833,-86.780277,39566
1201744,Cloverdale Quarry,39.543611,-86.77,163
1200429,Shoals Mine,38.675278,-86.768333,185
4003298,Marshall County Stone,35.607524,-86.763639,2814
100009,Dolcito Quarry,33.586388,-86.763333,1376
100526,HELENA QUARRY,33.106667,-86.755833,32030
100050,Calera Quarry ,33.102777,-86.753611,100
103233,Independence Pit,32.531388,-86.702222,2222
4003139,Cross Plains Quarry ,36.548655,-86.696107,7689
103316,Mims Pit,32.636944,-86.665833,850
1202362,Lincoln Park Stone Stinesville Quarry,39.293047,-86.662223,4063
1202347,Stinesville Facility,39.293055,-86.662222,2634
100008,Landmark Plant,33.351176,-86.657568,9257
1518786,Hatcher Quarry,37.134722,-86.655555,7621
102660,North Huntsville Quarry & Mill,34.778611,-86.643333,2654
4003216,Pitts Bend Sand and Gravel,35.146388,-86.628888,22181
100040,Montevallo Quarry & Mill,33.165556,-86.626944,51134
100021,HUNTSVILLE NORTH QUARRY,34.778589,-86.624957,575
100629,ARGOS ROBERTA PLANT,33.165833,-86.623056,73436
1200010,Bloomington Quarry,39.174444,-86.621944,184
1202322,Bloomington Underground Mine,39.174444,-86.621944,3213
1202328,Thorntown Plant #2,40.129444,-86.606666,100
4000064,Lincoln County Mine and Mill,35.128056,-86.591667,3117
103356,Lacey's Spring,34.558374,-86.577342,407
4002707,Fayetteville Quarry ,35.182916,-86.564463,1430
1500053,Franklin Quarry & Mill,36.818333,-86.554166,370
4001153,Gallatin Quarry ,36.367336,-86.552676,48
4003124,Duggin Portable Plant,36.028888,-86.550277,7192
100043,Leeds Plant,33.540796,-86.547077,278049
4000061,Rutherford Quarry,35.884166,-86.530833,8
1200081,Mitchell Quarry,38.731667,-86.485556,3705
103452,Brooklyn Limestone,31.308611,-86.483056,3009
1500025,Bowling Green South Quarry,37.014722,-86.477777,1524
102743,Summit  LS Quarry,34.204509,-86.472863,2080
103255,King Quarry,34.048333,-86.461111,11797
1200063,Lehigh Cement Company Mitchell,38.736389,-86.460833,9407
103154,Summit Sand Plant,34.042222,-86.453333,2075
100093,Sandy Ridge Mill,32.053433,-86.431111,3987
103406,"Allstate Materials, LLC",32.615587,-86.425188,648
4003001,Shelbyville Quarry,35.493281,-86.418381,754
1200341,Edwards,39.575555,-86.398611,200
102947, Alabama Marble Quarry,33.139179,-86.384916,5058.1
102086,ROCK PRODUCTS QUARRY,33.163333,-86.384166,1118
1500081,Riverside Stone Mine,38.113056,-86.382778,27810
1200084,Cape Sandy #1,38.135555,-86.376111,3968
1201784,Cape Sandy #2,38.135555,-86.376111,360
1200254,HYDRAULIC PRESS BRICK,39.612777,-86.374166,2718
100013,C A Langford Co Inc,34.338333,-86.369166,35066
1500040, Battletown Quarry,38.070277,-86.358055,3283
101138,Scott Pit,32.576666,-86.339722,28110
103234,Ashville Rock Quarry,33.878916,-86.338552,14984
4000053,Murfreesboro Quarry & Mill,35.875,-86.337777,15750
100011,Imerys Sylacauga Operations,33.240278,-86.333056,113192
1500086,Grayson County Quarry,37.473611,-86.325556,3048
4000131,Wilson  County Quarry,36.141388,-86.318055,400
102985,Omya Alabama Plant,33.160543,-86.308737,6999
1518147,Big Bend Quarry,38.132222,-86.286111,14063
103130,B & R Sand & Gravel,32.431666,-86.277222,467
103347,Hard Rock Hill,32.734444,-86.269722,5476.05
2000764,Kiell Pit,41.859722,-86.268055,2073
1202236,New Amsterdam Quarry,38.063611,-86.263333,682
1200768,Beaver Materials ,39.5675,-86.259722,4131
102523,Madison Materials,34.4425,-86.258055,44
2003096,Milliken Plant,41.829722,-86.254166,100
1202231,South Bend Sandpit,41.683333,-86.25,1184
101112,RIVERSIDE PIT & PLANT,33.589938,-86.245607,1000
1200371,Milltown Rock Quarry,38.319582,-86.236174,711
103276,Plant No 1,31.03353,-86.229253,22028
1202027,IMI/Greenwood Sand & Gravel,39.605,-86.218888,100
1201762,Kentucky Avenue Mine,39.724167,-86.208333,763
1200696,Mauckport Sand & Gravel,38.024722,-86.201944,3054
103169,Pecan Grove Plant,32.460277,-86.191388,995
1202217,Harding Street Sand & Gravel,39.697777,-86.190277,100
1201150,Harding Street Quarry - Surface,39.705833,-86.186944,562
2003081,MOOSE LAKE AGGREGATES LLC,41.885,-86.175278,590
4000133,Readyville Quarry,35.801944,-86.167777,4205
100027,NATIONAL CEMENT COMPANY,33.744444,-86.155833,159417.2
4003415,Stones River Quarry Woodbury,35.803366,-86.145692,213
1200046,Salem Quarry,38.6025,-86.119722,8
1200339,IMI-Peru Stone Quarry,40.770555,-86.102222,5110
103158,Wiregrass Construction Skyline Quarry,34.8475,-86.100277,22913
1200002,North Indianapolis Quarry & Mill,39.926666,-86.09,12974
1201993,North Indianapolis Underground Quarry,39.926667,-86.09,719
4003315,Smith Site,35.823611,-86.088888,922
100130,Scottsboro Quarry,34.623333,-86.088611,1513
1519356,Parkway Mine Surface Facilities,37.290833,-86.051111,927
1200945,County Materials Inc,38.858888,-86.0475,2224
102956,Speedway Quarry,33.557339,-86.040637,840
1202176,Noblesville Stone,40.031111,-86.032778,4334
1517332,Hardin County Quarry,37.678611,-86.0325,72
2000985,"Carmeuse, Port Inland Operation",45.992525,-86.011879,1794
4000021,Cowan Quarry,35.156944,-86.004444,283
102865,Tysonville Plant,32.389576,-86.004322,2493
1202185,County Materials Inc,38.856388,-85.991666,6683
4000006,LIBERTY QUARRY,35.9775,-85.991111,3147
103363,Polly Pit,32.395555,-85.989166,164
801150,Red Bay Plant,30.585556,-85.974722,6772
1202240,Marlin Rd Mine,39.704167,-85.968056,832
102140,Alexander City,32.943888,-85.953888,1501
1200124,IMI/Stony Creek Stone Co,40.037777,-85.941388,1359
4002816,Gordonsville Plant,36.185277,-85.938333,2093
4000084,Hillsboro Quarry and Mill,35.423333,-85.935833,1989
4000864,Elmwood/Gordonsville Mine,36.194444,-85.935278,155715
4002213,Cumberland Mine,36.260556,-85.929444,37060
4002981,Sand Switch,35.189823,-85.92392,4181
103199,Collinsville Rock Quarry,34.192222,-85.921944,486
1504469,KOSMOS CEMENT CO.,38.036388,-85.91,246770
4000786,RGI Cumberland Mountain Sand,35.3775,-85.906388,718
4000022,Anderson Mine and Mill,34.994444,-85.903333,149686
1202396,Kentner Creek ,40.795,-85.898055,4800
4407232,South Fork,35.404166,-85.894166,6636
1500045,Upton Quarry,37.465,-85.893333,1456
1500079,Fort Knox Quarry,37.785555,-85.881666,778
4000048,Tri County Stone Company Incorporated,35.504472,-85.875589,1127
1202378,Perkinsville Plant,40.112222,-85.864166,339
1200937,Columbus Plant,39.179444,-85.863611,60
103327,Allstate Coosa LLC,34.041111,-85.839722,22348
4003198,Monteagle Quarry,35.230833,-85.821666,38417
1200652,Zimmerman Newcomer Gravel,41.399722,-85.810833,5242
1201173,Pipe Creek Jr,40.465,-85.794166,100
1200073,U.S. Aggregates-Columbus Plant,39.168333,-85.790833,100
100578,Bellwood Sand Plant,31.1751,-85.7893,1250
1202306,J L Wesley Enterprises- Aggregate Div,39.828611,-85.767777,672
1200066,Essroc Cement ,38.397777,-85.756388,36888
2003023,4350 Plant,38.256259,-85.75334,47
2003049,4450 Plant ,38.256259,-85.75334,143
100003,O'Neal Quarry & Mill,38.256389,-85.753333,155772
2001800,Afton Wash Plant #7835,38.256389,-85.753333,8
1519347,#3,37.426666,-85.750277,10869
1202366,Dinn Quarry,39.362372,-85.741561,343
100028,Fort Payne Quarry,34.423333,-85.735833,100
4000077,RICHARD CITY QUARRY,34.995833,-85.728333,399
4003132,Richard City Underground/Surface,34.995833,-85.728333,463
1201391,Coopers Lane Mine,38.365527,-85.723542,90
1516865,Louisville Yard,38.2675,-85.717222,76
1500187,Kentucky Solite Corporation,38.049444,-85.71,1386
103433,Crane Central Mine,34.845833,-85.706944,46
1200004,Atkins Mine,38.3325,-85.694722,227
1500101,Monroe Co. Stone,36.702222,-85.691667,20606
901020,Monroe County Quarry,35.242691,-85.690697,16487
1500084,Quality Stone & Ready Mix Inc.,38.034444,-85.689166,168
102933,Mine No 2,34.789444,-85.687778,62
1500008,Bullitt County Stone Company,38.038888,-85.672777,146
4000073,McMinnville Quarry ,35.64,-85.672222,1143
2001315,Otsego Repair Shop,42.453611,-85.671111,143
1200107,Scott County Quarry,38.682208,-85.657765,90
1200354,Pendleton Quarry ,40.016666,-85.653055,452
2003150,LIPPMAN II,44.686433,-85.647177,8
4000092,Sparta Quarry,35.96,-85.645556,27
1200007,North Vernon Quarry,39.011944,-85.618333,100
4003041,Dunlap Stone Inc Jasper Quarry,35.094033,-85.617362,14216
1202143,STOCKBERGER TRUCKING,40.551111,-85.6025,1552
2002356,South Flint Gravel Inc ,44.314722,-85.6025,1000
2002730,Porath Pit,44.314722,-85.6025,645
2002897,WASH PLANT,44.314722,-85.6025,3600
2002937,Olivue Sand & Gravel,44.314722,-85.6025,1648
2000065,Drummond Dolomite Quarry,44.314844,-85.602364,3200
2002933,BOBEN PIT SACKRIDER CONSTR SERVI,44.314844,-85.602364,146
2002951,PORTABLE CRUSHER #1,44.314844,-85.602364,27
2003017,WASH PLANT,44.314844,-85.602364,119
103262,Notasulga Quarry,32.599553,-85.602085,419
103238,Sand Mountain Materials,34.699722,-85.601666,20950
1202179,Aggrock Quarry,38.495555,-85.598055,25192
801060,Sikes Sand Miner,30.618723,-85.590541,95055
2002868,Doster Pit,42.435556,-85.571667,494
4003332,Lane Cove Quarry #2,35.309268,-85.56096,1720
1202256,Daleville Mine,40.121111,-85.558055,143
4000080,Cookeville Quarry,36.245278,-85.540556,945
1201720,Charlestown Quarry ,38.496327,-85.531414,8
4000039,Bennett's Lake Quarry,35.080278,-85.529444,1414
1200038,Harris City Quarry,39.281944,-85.527222,389
1514849,Oldham County Stone,38.366111,-85.5175,337
4003137,Doyle Quarry,35.848792,-85.516599,5374
1518157,Jefferson County Stone,38.268611,-85.504167,14036
1500073,"Haydon Materials, LLC",37.239166,-85.498888,135
103264,Wedowee Quarry,33.331388,-85.476111,2287
1202265,Bethlehem Sand and Gravel,38.530833,-85.475833,497
100006,Auburn Quarry,32.530556,-85.470556,3441
102918,Har Gal Mining,33.923611,-85.463888,31
1200028,IMI-Huntington Quarry,40.897777,-85.46,1512
